 -3.1623   1.5000
 -3.1351   1.5000
 -3.1079   1.5000
 -3.0807   1.4999
 -3.0534   1.4999
 -3.0261   1.4999
 -2.9987   1.4999
 -2.9713   1.4998
 -2.9438   1.4998
 -2.9163   1.4998
 -2.8887   1.4997
 -2.8610   1.4997
 -2.8333   1.4997
 -2.8056   1.4996
 -2.7778   1.4996
 -2.7499   1.4996
 -2.7219   1.4995
 -2.6939   1.4995
 -2.6659   1.4994
 -2.6377   1.4994
 -2.6095   1.4993
 -2.5812   1.4993
 -2.5529   1.4992
 -2.5244   1.4992
 -2.4959   1.4991
 -2.4673   1.4990
 -2.4386   1.4989
 -2.4098   1.4989
 -2.3810   1.4988
 -2.3520   1.4987
 -2.3229   1.4986
 -2.2938   1.4985
 -2.2645   1.4984
 -2.2351   1.4983
 -2.2056   1.4981
 -2.1760   1.4980
 -2.1463   1.4979
 -2.1164   1.4977
 -2.0864   1.4975
 -2.0563   1.4973
 -2.0260   1.4972
 -1.9956   1.4969
 -1.9650   1.4967
 -1.9343   1.4965
 -1.9034   1.4962
 -1.8723   1.4959
 -1.8411   1.4956
 -1.8097   1.4953
 -1.7781   1.4949
 -1.7462   1.4945
 -1.7142   1.4941
 -1.6819   1.4937
 -1.6495   1.4932
 -1.6167   1.4926
 -1.5838   1.4920
 -1.5505   1.4914
 -1.5170   1.4906
 -1.4833   1.4899
 -1.4492   1.4890
 -1.4148   1.4880
 -1.3801   1.4870
 -1.3450   1.4859
 -1.3096   1.4846
 -1.2739   1.4832
 -1.2378   1.4817
 -1.2012   1.4800
 -1.1643   1.4781
 -1.1270   1.4760
 -1.0892   1.4737
 -1.0510   1.4712
 -1.0124   1.4683
 -0.9733   1.4652
 -0.9338   1.4617
 -0.8938   1.4578
 -0.8534   1.4534
 -0.8125   1.4486
 -0.7713   1.4432
 -0.7297   1.4373
 -0.6877   1.4307
 -0.6454   1.4233
 -0.6029   1.4152
 -0.5603   1.4063
 -0.5176   1.3965
 -0.4748   1.3857
 -0.4322   1.3739
 -0.3898   1.3610
 -0.3477   1.3470
 -0.3060   1.3320
 -0.2649   1.3158
 -0.2243   1.2984
 -0.1844   1.2799
 -0.1451   1.2603
 -0.1065   1.2395
 -0.0686   1.2176
 -0.0311   1.1946
  0.0062   1.1705
  0.0436   1.1452
  0.0821   1.1185
  0.1233   1.0900
  0.1717   1.0586
  0.2780   1.0104
  0.3339   1.0191
  0.3823   1.0282
  0.4276   1.0367
  0.4715   1.0445
  0.5147   1.0513
  0.5577   1.0569
  0.6007   1.0613
  0.6438   1.0645
  0.6871   1.0664
  0.7305   1.0670
  0.7741   1.0663
  0.8177   1.0643
  0.8614   1.0611
  0.9050   1.0566
  0.9484   1.0511
  0.9916   1.0445
  1.0345   1.0370
  1.0771   1.0286
  1.1192   1.0194
  1.1608   1.0095
  1.2019   0.9990
  1.2425   0.9879
  1.2825   0.9764
  1.3220   0.9645
  1.3608   0.9523
  1.3991   0.9398
  1.4368   0.9271
  1.4740   0.9142
  1.5106   0.9012
  1.5468   0.8880
  1.5823   0.8748
  1.6175   0.8615
  1.6521   0.8482
  1.6863   0.8348
  1.7200   0.8215
  1.7534   0.8082
  1.7863   0.7948
  1.8189   0.7815
  1.8511   0.7683
  1.8830   0.7550
  1.9146   0.7418
  1.9458   0.7287
  1.9768   0.7156
  2.0074   0.7026
  2.0378   0.6896
  2.0680   0.6766
  2.0979   0.6637
  2.1276   0.6509
  2.1570   0.6381
  2.1863   0.6254
  2.2153   0.6127
  2.2442   0.6001
  2.2728   0.5875
  2.3013   0.5749
  2.3296   0.5625
  2.3578   0.5500
  2.3858   0.5376
  2.4136   0.5253
  2.4413   0.5130
  2.4689   0.5007
  2.4963   0.4885
  2.5236   0.4764
  2.5508   0.4642
  2.5779   0.4521
  2.6049   0.4401
  2.6317   0.4281
  2.6584   0.4161
  2.6851   0.4042
  2.7116   0.3922
  2.7381   0.3804
  2.7644   0.3685
  2.7907   0.3567
  2.8169   0.3449
  2.8430   0.3332
  2.8690   0.3215
  2.8950   0.3098
  2.9208   0.2981
  2.9466   0.2865
  2.9724   0.2749
  2.9980   0.2633
  3.0236   0.2518
  3.0492   0.2402
  3.0747   0.2287
  3.1001   0.2172
  3.1254   0.2058
  3.1507   0.1943
  3.1760   0.1829
  3.2012   0.1715
  3.2263   0.1601
  3.2514   0.1488
  3.2764   0.1374
  3.3014   0.1261
  3.3264   0.1148
  3.3513   0.1035
  3.3761   0.0923
  3.4010   0.0810
  3.4257   0.0698
  3.4505   0.0586
  3.4752   0.0474

