 -3.4482   0.6000
 -3.4226   0.6000
 -3.3971   0.6000
 -3.3716   0.6000
 -3.3460   0.6000
 -3.3204   0.6000
 -3.2949   0.6000
 -3.2693   0.5999
 -3.2437   0.5999
 -3.2181   0.5999
 -3.1925   0.5999
 -3.1669   0.5999
 -3.1413   0.5999
 -3.1157   0.5999
 -3.0901   0.5999
 -3.0645   0.5999
 -3.0388   0.5998
 -3.0132   0.5998
 -2.9875   0.5998
 -2.9619   0.5998
 -2.9362   0.5998
 -2.9105   0.5998
 -2.8848   0.5997
 -2.8591   0.5997
 -2.8334   0.5997
 -2.8077   0.5997
 -2.7820   0.5996
 -2.7563   0.5996
 -2.7305   0.5996
 -2.7047   0.5996
 -2.6790   0.5995
 -2.6532   0.5995
 -2.6274   0.5995
 -2.6016   0.5994
 -2.5758   0.5994
 -2.5500   0.5993
 -2.5241   0.5993
 -2.4983   0.5992
 -2.4724   0.5992
 -2.4465   0.5991
 -2.4206   0.5991
 -2.3947   0.5990
 -2.3688   0.5989
 -2.3429   0.5988
 -2.3169   0.5988
 -2.2909   0.5987
 -2.2649   0.5986
 -2.2389   0.5985
 -2.2129   0.5984
 -2.1869   0.5982
 -2.1608   0.5981
 -2.1347   0.5980
 -2.1086   0.5978
 -2.0825   0.5977
 -2.0564   0.5975
 -2.0302   0.5973
 -2.0041   0.5971
 -1.9779   0.5969
 -1.9516   0.5966
 -1.9254   0.5964
 -1.8991   0.5961
 -1.8728   0.5958
 -1.8465   0.5955
 -1.8202   0.5951
 -1.7938   0.5947
 -1.7675   0.5943
 -1.7411   0.5938
 -1.7146   0.5933
 -1.6882   0.5927
 -1.6617   0.5921
 -1.6352   0.5914
 -1.6087   0.5907
 -1.5822   0.5899
 -1.5556   0.5891
 -1.5291   0.5881
 -1.5025   0.5871
 -1.4759   0.5859
 -1.4493   0.5847
 -1.4227   0.5834
 -1.3961   0.5819
 -1.3694   0.5803
 -1.3428   0.5786
 -1.3162   0.5767
 -1.2896   0.5747
 -1.2630   0.5725
 -1.2364   0.5701
 -1.2099   0.5675
 -1.1833   0.5648
 -1.1568   0.5618
 -1.1303   0.5587
 -1.1039   0.5554
 -1.0775   0.5519
 -1.0510   0.5482
 -1.0246   0.5444
 -0.9982   0.5405
 -0.9717   0.5365
 -0.9451   0.5325
 -0.9182   0.5288
 -0.8909   0.5257
 -0.8625   0.5242
 -0.8257   0.5355
 -0.8396   0.5602
 -0.8544   0.5832
 -0.8695   0.6056
 -0.8847   0.6277
 -0.8999   0.6497
 -0.9151   0.6716
 -0.9301   0.6936
 -0.9450   0.7157
 -0.9598   0.7378
 -0.9743   0.7601
 -0.9888   0.7824
 -1.0030   0.8049
 -1.0171   0.8275
 -1.0311   0.8502
 -1.0449   0.8729
 -1.0585   0.8958
 -1.0720   0.9188
 -1.0853   0.9418
 -1.0986   0.9649
 -1.1117   0.9881
 -1.1246   1.0113
 -1.1375   1.0346
 -1.1503   1.0579
 -1.1629   1.0813
 -1.1755   1.1047
 -1.1880   1.1281
 -1.2004   1.1516
 -1.2127   1.1750
 -1.2249   1.1985
 -1.2371   1.2220
 -1.2493   1.2455
 -1.2613   1.2690
 -1.2734   1.2925
 -1.2853   1.3160
 -1.2972   1.3395
 -1.3091   1.3630
 -1.3210   1.3865
 -1.3328   1.4100
 -1.3445   1.4335
 -1.3563   1.4569
 -1.3680   1.4804
 -1.3796   1.5038
 -1.3913   1.5273
 -1.4029   1.5507
 -1.4145   1.5741
 -1.4260   1.5976
 -1.4376   1.6210
 -1.4491   1.6443
 -1.4606   1.6677
 -1.4721   1.6911
 -1.4836   1.7144
 -1.4950   1.7378
 -1.5065   1.7611
 -1.5179   1.7844
 -1.5293   1.8078
 -1.5407   1.8311
 -1.5521   1.8543
 -1.5635   1.8776
 -1.5748   1.9009
 -1.5862   1.9242
 -1.5975   1.9474
 -1.6088   1.9706
 -1.6202   1.9939
 -1.6315   2.0171
 -1.6428   2.0403
 -1.6541   2.0635
 -1.6653   2.0867
 -1.6766   2.1099
 -1.6879   2.1331
 -1.6991   2.1562
 -1.7104   2.1794
 -1.7216   2.2025
 -1.7329   2.2257
 -1.7441   2.2488
 -1.7553   2.2719
 -1.7666   2.2950
 -1.7778   2.3182
 -1.7890   2.3413
 -1.8002   2.3644
 -1.8114   2.3874
 -1.8226   2.4105
 -1.8338   2.4336
 -1.8450   2.4567
 -1.8561   2.4797
 -1.8673   2.5028
 -1.8785   2.5258
 -1.8896   2.5489
 -1.9008   2.5719
 -1.9120   2.5950
 -1.9231   2.6180
 -1.9343   2.6410
 -1.9454   2.6640
 -1.9566   2.6870
 -1.9677   2.7100
 -1.9788   2.7330
 -1.9900   2.7560
 -2.0011   2.7790
 -2.0122   2.8020
 -2.0233   2.8250

