 -3.0017   1.8000
 -2.9746   1.8000
 -2.9475   1.7999
 -2.9204   1.7999
 -2.8931   1.7999
 -2.8658   1.7999
 -2.8385   1.7998
 -2.8110   1.7998
 -2.7835   1.7998
 -2.7559   1.7997
 -2.7282   1.7997
 -2.7004   1.7996
 -2.6726   1.7996
 -2.6446   1.7996
 -2.6166   1.7995
 -2.5885   1.7995
 -2.5602   1.7994
 -2.5319   1.7994
 -2.5035   1.7993
 -2.4749   1.7992
 -2.4463   1.7992
 -2.4175   1.7991
 -2.3886   1.7990
 -2.3596   1.7990
 -2.3305   1.7989
 -2.3012   1.7988
 -2.2718   1.7987
 -2.2423   1.7986
 -2.2126   1.7985
 -2.1827   1.7984
 -2.1527   1.7983
 -2.1226   1.7982
 -2.0922   1.7980
 -2.0617   1.7979
 -2.0310   1.7977
 -2.0001   1.7976
 -1.9690   1.7974
 -1.9377   1.7972
 -1.9062   1.7970
 -1.8744   1.7968
 -1.8424   1.7966
 -1.8101   1.7963
 -1.7776   1.7960
 -1.7448   1.7958
 -1.7118   1.7954
 -1.6784   1.7951
 -1.6447   1.7947
 -1.6106   1.7943
 -1.5762   1.7939
 -1.5414   1.7934
 -1.5063   1.7929
 -1.4707   1.7924
 -1.4346   1.7918
 -1.3981   1.7911
 -1.3611   1.7904
 -1.3236   1.7896
 -1.2854   1.7887
 -1.2467   1.7877
 -1.2073   1.7866
 -1.1673   1.7855
 -1.1265   1.7841
 -1.0848   1.7827
 -1.0424   1.7811
 -0.9989   1.7793
 -0.9545   1.7772
 -0.9090   1.7750
 -0.8622   1.7724
 -0.8142   1.7695
 -0.7647   1.7662
 -0.7137   1.7625
 -0.6609   1.7582
 -0.6062   1.7533
 -0.5493   1.7477
 -0.4900   1.7412
 -0.4280   1.7336
 -0.3630   1.7247
 -0.2946   1.7142
 -0.2222   1.7017
 -0.1452   1.6868
 -0.0630   1.6686
  0.0254   1.6465
  0.1211   1.6190
  0.2255   1.5844
  0.3403   1.5400
  0.4678   1.4819
  0.6109   1.4037
  0.7728   1.2945
  0.9570   1.1349
  1.1629   0.8850
  1.3652   0.4522
  1.3587  -0.3951
  0.3867  -1.3370
 -0.4922  -1.2771
 -0.9166  -0.9850
 -1.1285  -0.6892
 -1.2296  -0.4195
 -1.2638  -0.1762
 -1.2520   0.0470
 -1.2021   0.2588
 -1.1085   0.4763
 -0.8235   0.8498
 -0.6571   1.0119
 -0.4804   1.1319
 -0.2800   1.2211
 -0.0448   1.2752
  0.2381   1.2772
  0.5841   1.1864
  1.0010   0.8990
  1.3640   0.1126
  0.8389  -1.1106
  0.0623  -1.4136
 -0.4066  -1.3795
 -0.7087  -1.2780
 -0.9203  -1.1648
 -1.0778  -1.0543
 -1.2002  -0.9503
 -1.2987  -0.8534
 -1.3801  -0.7634
 -1.4489  -0.6796
 -1.5081  -0.6012
 -1.5598  -0.5276
 -1.6057  -0.4583
 -1.6468  -0.3927
 -1.6841  -0.3304
 -1.7181  -0.2710
 -1.7494  -0.2142
 -1.7785  -0.1597
 -1.8056  -0.1074
 -1.8311  -0.0569
 -1.8551  -0.0081
 -1.8779   0.0391
 -1.8996   0.0850
 -1.9203   0.1295
 -1.9401   0.1729
 -1.9592   0.2152
 -1.9776   0.2565
 -1.9954   0.2968
 -2.0126   0.3364
 -2.0293   0.3751
 -2.0455   0.4131
 -2.0614   0.4504
 -2.0768   0.4871
 -2.0919   0.5232
 -2.1067   0.5587
 -2.1211   0.5937
 -2.1353   0.6282
 -2.1493   0.6622
 -2.1630   0.6959
 -2.1765   0.7291
 -2.1897   0.7619
 -2.2028   0.7943
 -2.2157   0.8264
 -2.2285   0.8582
 -2.2410   0.8896
 -2.2535   0.9208
 -2.2658   0.9517
 -2.2779   0.9823
 -2.2899   1.0126
 -2.3018   1.0427
 -2.3136   1.0726
 -2.3253   1.1022
 -2.3369   1.1316
 -2.3484   1.1609
 -2.3598   1.1899
 -2.3711   1.2187
 -2.3824   1.2474
 -2.3935   1.2759
 -2.4046   1.3042
 -2.4156   1.3324
 -2.4265   1.3604
 -2.4374   1.3882
 -2.4482   1.4160
 -2.4589   1.4435
 -2.4696   1.4710
 -2.4802   1.4983
 -2.4908   1.5255
 -2.5013   1.5526
 -2.5118   1.5796
 -2.5222   1.6064
 -2.5326   1.6332
 -2.5429   1.6598
 -2.5532   1.6864
 -2.5634   1.7128
 -2.5736   1.7392
 -2.5838   1.7654
 -2.5939   1.7916
 -2.6040   1.8177
 -2.6141   1.8437
 -2.6241   1.8696
 -2.6341   1.8955
 -2.6440   1.9212
 -2.6539   1.9469
 -2.6638   1.9726
 -2.6737   1.9981
 -2.6835   2.0236
 -2.6933   2.0490
 -2.7031   2.0744
 -2.7129   2.0997
 -2.7226   2.1249
 -2.7323   2.1501

